,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
9247,PRETRIAL,1,Caucasian,451553539,22,Intake,English,Pretrial,Jail Inmate,Single,1370167778,1,8,Low
9248,PRETRIAL,1,Caucasian,672019073,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418503351,1,8,Low
9249,Probation,1,African-American,623256784,22,Intake,English,Post Sentence,Probation,Single,1370347416,2,8,Medium
9250,PRETRIAL,1,Caucasian,600245961,22,Intake,English,Pretrial,Pretrial Defendant,Single,1387172414,1,8,Low
9251,Probation,1,Hispanic,684999721,22,Intake,English,Post Sentence,Probation,Single,1378151456,2,8,Medium
9252,PRETRIAL,1,African-American,714695165,22,Intake,English,Pretrial,Jail Inmate,Single,1361145040,3,8,High
9253,PRETRIAL,1,Caucasian,-798328956,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1386362696,1,8,Low
9254,PRETRIAL,1,Caucasian,-458079427,22,Intake,English,Pretrial,Jail Inmate,Divorced,1387942145,1,8,Low
9255,PRETRIAL,1,Caucasian,786425078,22,Intake,English,Pretrial,Jail Inmate,Single,1388963608,1,8,Low
9256,PRETRIAL,1,African-American,634058747,22,Intake,English,Pretrial,Jail Inmate,Single,1360979863,3,8,High
9257,PRETRIAL,0,Caucasian,-336540797,22,Intake,English,Pretrial,Jail Inmate,Married,1414946765,1,8,Low
9258,PRETRIAL,1,Caucasian,462328797,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364560955,3,8,High
9259,PRETRIAL,1,African-American,720534072,17,Intake,English,Post Sentence,Probation,Single,1367190167,4,8,High
9260,PRETRIAL,1,African-American,771469486,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417893616,4,8,High
9261,PRETRIAL,1,African-American,652408784,22,Intake,English,Pretrial,Jail Inmate,Single,1364338164,4,8,High
9262,Probation,1,Caucasian,-524038671,22,Intake,English,Post Sentence,Probation,Married,1366897468,1,8,Low
9263,PRETRIAL,1,African-American,774796281,22,Intake,English,Pretrial,Jail Inmate,Single,1369383089,4,8,High
9264,PRETRIAL,1,Caucasian,-357509629,22,Intake,English,Pretrial,Pretrial Defendant,Married,1386710322,1,8,Low
9265,PRETRIAL,0,African-American,156769031,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415906385,1,8,Low
9266,PRETRIAL,1,African-American,-282524618,22,Intake,English,Pretrial,Jail Inmate,Married,1360843360,1,8,Low
9267,PRETRIAL,1,African-American,614931159,22,Intake,English,Pretrial,Jail Inmate,Single,1363044011,1,8,Medium
9268,PRETRIAL,1,Caucasian,-301553407,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1397552017,1,8,Low
9269,Probation,1,African-American,658309037,22,Intake,English,Post Sentence,Probation,Single,1367796534,3,8,High
9270,Probation,1,Caucasian,693528970,22,Intake,English,Post Sentence,Probation,Single,1379033741,1,8,Medium
9271,PRETRIAL,1,Other,182389981,22,Intake,English,Pretrial,Jail Inmate,Married,1361177506,1,8,Low
9272,PRETRIAL,1,Caucasian,643147813,22,Intake,English,Post Sentence,Probation,Single,1375575140,1,8,Medium
9273,PRETRIAL,1,African-American,575028218,22,Intake,English,Pretrial,Jail Inmate,Single,1418581001,3,8,High
9274,Probation,1,Caucasian,209261442,22,Intake,English,Post Sentence,Probation,Single,1378039793,1,8,Low
9275,PRETRIAL,1,Caucasian,611498763,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372424311,1,8,Low
9276,PRETRIAL,1,African-American,741023269,22,Intake,English,Pretrial,Jail Inmate,Single,1416518727,2,8,Medium
9277,PRETRIAL,1,African-American,683158172,22,Intake,English,Pretrial,Jail Inmate,Single,1418308626,4,8,High
9278,PRETRIAL,1,African-American,564201233,22,Intake,English,Post Sentence,Probation,Single,1362803297,2,8,Medium
9279,PRETRIAL,1,African-American,666330851,22,Intake,English,Pretrial,Jail Inmate,Single,1418915833,1,8,Low
9280,PRETRIAL,1,African-American,725086903,22,Intake,English,Post Sentence,Probation,Single,1391975925,3,8,High
9281,PRETRIAL,1,Caucasian,585343527,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364808810,3,8,High
9282,PRETRIAL,1,Caucasian,584102414,22,Intake,English,Pretrial,Pretrial Defendant,Single,1392195023,1,8,Low
9283,PRETRIAL,1,Caucasian,-26921503,22,Intake,English,Pretrial,Jail Inmate,Single,1360598574,1,8,Low
9284,PRETRIAL,1,African-American,764793171,22,Intake,English,Pretrial,Jail Inmate,Single,1361694874,3,8,High
9285,Probation,0,Caucasian,628672026,22,Intake,English,Post Sentence,Probation,Single,1396388991,1,8,Low
9286,PRETRIAL,1,African-American,608109540,22,Intake,English,Pretrial,Jail Inmate,Single,1417312069,1,8,Low
9287,PRETRIAL,1,African-American,648855508,22,Intake,English,Pretrial,Jail Inmate,Single,1363997671,1,8,Low
9288,Probation,1,Hispanic,-411235532,22,Intake,English,Post Sentence,Probation,Married,1378713871,1,8,Low
9289,PRETRIAL,1,African-American,604035911,22,Intake,English,Pretrial,Jail Inmate,Single,1359735982,1,8,Low
9290,PRETRIAL,1,Caucasian,707791918,22,Intake,English,Post Sentence,Probation,Single,1377032436,2,8,Medium
9291,Probation,1,Hispanic,-294372324,22,Intake,English,Post Sentence,Probation,Married,1359537471,1,8,Low
9292,PRETRIAL,1,Caucasian,589242131,22,Intake,English,Post Sentence,Probation,Single,1380900251,3,8,High
9293,Probation,1,Hispanic,387585006,22,Intake,English,Post Sentence,Probation,Single,1376315192,1,8,Low
9294,PRETRIAL,1,Caucasian,631821710,22,Intake,English,Pretrial,Pretrial Defendant,Single,1384570146,2,8,Medium
9295,Probation,0,African-American,772127952,22,Intake,English,Post Sentence,Probation,Single,1377179008,3,8,High
9296,PRETRIAL,1,African-American,724988187,22,Intake,English,Post Sentence,Probation,Single,1364467458,3,8,Medium
9297,PRETRIAL,1,African-American,457095689,22,Intake,English,Post Sentence,Probation,Single,1369980198,3,8,High
9298,PRETRIAL,1,African-American,630548979,22,Intake,English,Post Sentence,Probation,Single,1363637240,3,8,High
9299,PRETRIAL,1,Caucasian,352282768,22,Intake,English,Pretrial,Pretrial Defendant,Single,1390355875,1,8,Low
9300,PRETRIAL,1,African-American,626141404,22,Intake,English,Pretrial,Jail Inmate,Single,1363545164,4,8,High
9301,PRETRIAL,1,Caucasian,164600843,22,Intake,English,Pretrial,Pretrial Defendant,Single,1390159746,1,8,Low
9302,PRETRIAL,1,African-American,626305416,22,Intake,English,Pretrial,Jail Inmate,Single,1417258930,3,8,High
9303,Probation,1,African-American,714293758,22,Intake,English,Post Sentence,Probation,Single,1369258008,2,8,Medium
9304,Probation,1,Hispanic,215240272,22,Intake,English,Post Sentence,Probation,Married,1378322313,1,8,Low
9305,PRETRIAL,1,African-American,589341926,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358858952,3,8,High
9306,Probation,1,Hispanic,-447610903,22,Intake,English,Post Sentence,Probation,Married,1375961085,1,8,Low
9307,PRETRIAL,1,African-American,562557050,22,Intake,English,Post Sentence,Probation,Single,1371281046,2,8,Medium
9308,PRETRIAL,1,African-American,693559519,22,Intake,English,Pretrial,Jail Inmate,Single,1359234935,3,8,High
9309,PRETRIAL,1,African-American,350679841,22,Intake,English,Pretrial,Jail Inmate,Single,1360562226,3,8,High
9310,PRETRIAL,0,Caucasian,110435463,22,Intake,English,Pretrial,Jail Inmate,Single,1413453231,1,8,Low
9311,Probation,1,Hispanic,657268586,22,Intake,English,Post Sentence,Probation,Single,1370068282,2,8,Medium
9312,PRETRIAL,1,Caucasian,562843647,22,Intake,English,Post Sentence,Probation,Single,1393909613,1,8,Low
9313,PRETRIAL,1,Caucasian,453561629,22,Intake,English,Pretrial,Jail Inmate,Married,1361770628,1,8,Medium
9314,PRETRIAL,1,African-American,601042630,22,Intake,English,Pretrial,Jail Inmate,Single,1363945446,1,8,Low
9315,Probation,1,Caucasian,560642204,22,Intake,English,Post Sentence,Probation,Single,1378056409,1,8,Low
9316,PRETRIAL,1,African-American,654114427,22,Intake,English,Pretrial,Jail Inmate,Single,1359699272,2,8,Medium
9317,Probation,1,Hispanic,461630467,22,Intake,English,Post Sentence,Probation,Married,1368532634,2,8,Medium
9318,PRETRIAL,1,African-American,627411788,22,Intake,English,Pretrial,Jail Inmate,Single,1419771541,1,8,Low
9319,PRETRIAL,1,African-American,661037028,22,Intake,English,Pretrial,Jail Inmate,Single,1364743253,3,8,High
9320,PRETRIAL,1,African-American,707823840,22,Intake,English,Post Sentence,Probation,Single,1366451091,4,8,High
9321,Probation,1,Caucasian,-688201819,22,Intake,English,Post Sentence,Probation,Married,1378595666,1,8,Low
9322,PRETRIAL,1,African-American,787683143,22,Intake,English,Pretrial,Jail Inmate,Single,1368323792,4,8,High
9323,PRETRIAL,1,Other,106711403,22,Intake,English,Pretrial,Jail Inmate,Married,1360875871,1,8,Low
9324,PRETRIAL,1,African-American,682434326,22,Intake,English,Pretrial,Jail Inmate,Single,1361130983,4,8,High
9325,PRETRIAL,1,African-American,544353907,22,Intake,English,Pretrial,Jail Inmate,Single,1365075359,2,8,Medium
9326,Probation,1,Caucasian,631491319,22,Intake,English,Post Sentence,Probation,Single,1369660328,1,8,Medium
9327,Probation,1,Hispanic,146247454,22,Intake,English,Post Sentence,Probation,Married,1413847940,1,8,Low
9328,PRETRIAL,1,African-American,669438940,22,Intake,English,Pretrial,Jail Inmate,Single,1359400435,1,8,Low
9329,PRETRIAL,1,African-American,161933159,22,Intake,English,Pretrial,Jail Inmate,Married,1416983427,1,8,Low
9330,PRETRIAL,1,African-American,634448539,22,Intake,English,Pretrial,Jail Inmate,Single,1367583367,4,8,High
9331,PRETRIAL,1,Caucasian,53637602,22,Intake,English,Pretrial,Jail Inmate,Single,1363135779,1,8,Low
9332,PRETRIAL,1,African-American,717292893,22,Intake,English,Post Sentence,Probation,Single,1395051767,1,8,Low
9333,PRETRIAL,0,African-American,419013617,22,Intake,English,Post Sentence,Probation,Single,1392752523,1,8,Low
9334,PRETRIAL,0,Caucasian,772549919,22,Intake,English,Pretrial,Jail Inmate,Single,1414866290,1,8,Low
9335,PRETRIAL,1,Other,505749870,22,Intake,English,Pretrial,Jail Inmate,Single,1360284663,1,8,Low
9336,PRETRIAL,0,African-American,609101955,22,Intake,English,Pretrial,Jail Inmate,Single,1414866596,1,8,Medium
9337,PRETRIAL,1,Other,74028806,22,Intake,English,Pretrial,Jail Inmate,Married,1362688210,1,8,Low
9338,PRETRIAL,1,Caucasian,-223325400,22,Intake,English,Post Sentence,Probation,Divorced,1392574643,1,8,Low
9339,Probation,1,Caucasian,569361571,22,Intake,English,Post Sentence,Probation,Single,1368932841,1,8,Low
9340,PRETRIAL,1,Caucasian,-679296162,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391872611,1,8,Low
9341,Probation,0,Caucasian,-229681773,22,Intake,English,Post Sentence,Probation,Divorced,1389152091,1,8,Low
9342,PRETRIAL,1,African-American,630629190,17,Intake,English,Post Sentence,Probation,Single,1364884796,4,8,High
9343,PRETRIAL,1,Caucasian,-64575697,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1388689614,1,8,Low
9344,PRETRIAL,1,African-American,745174423,22,Intake,English,Pretrial,Jail Inmate,Single,1363151767,2,8,Medium
9345,PRETRIAL,1,Caucasian,433042071,22,Intake,English,Post Sentence,Probation,Single,1375273568,1,8,Low
9346,PRETRIAL,1,Caucasian,-155761094,22,Intake,English,Post Sentence,Probation,Divorced,1370484350,1,8,Low
9347,PRETRIAL,1,Caucasian,622358161,22,Intake,English,Pretrial,Jail Inmate,Single,1414807850,1,8,Medium
9348,Probation,1,Caucasian,-100655708,22,Intake,English,Post Sentence,Probation,Single,1363624899,2,8,Medium
9349,PRETRIAL,1,African-American,801002697,22,Intake,English,Pretrial,Jail Inmate,Single,1419189588,3,8,High
9350,Probation,1,Caucasian,133263967,22,Intake,English,Post Sentence,Probation,Married,1367690811,1,8,Low
9351,PRETRIAL,1,Caucasian,617065362,22,Intake,English,Pretrial,Jail Inmate,Single,1414600820,1,8,Low
9352,Probation,1,Caucasian,552803505,22,Intake,English,Post Sentence,Probation,Single,1375353484,1,8,Medium
9353,PRETRIAL,1,African-American,774694029,22,Intake,English,Pretrial,Jail Inmate,Single,1361278690,3,8,High
9354,PRETRIAL,1,African-American,618282519,22,Intake,English,Post Sentence,Probation,Single,1369232227,3,8,High
9355,PRETRIAL,0,Caucasian,344890810,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417236433,1,8,Low
9356,PRETRIAL,1,Caucasian,130428212,22,Intake,English,Pretrial,Pretrial Defendant,Single,1365903469,1,8,Low
9357,PRETRIAL,1,Caucasian,-146726667,22,Intake,English,Pretrial,Jail Inmate,Married,1387604314,1,8,Low
9358,PRETRIAL,1,African-American,857913496,22,Intake,English,Pretrial,Jail Inmate,Single,1415997826,2,8,Low
9359,PRETRIAL,1,African-American,634532882,22,Intake,English,Pretrial,Jail Inmate,Single,1415479706,1,8,Medium
9360,PRETRIAL,1,Caucasian,-426711747,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1385850231,1,8,Low
9361,PRETRIAL,1,African-American,579353722,22,Intake,English,Pretrial,Jail Inmate,Single,1364119959,1,8,Low
9362,PRETRIAL,1,African-American,344225155,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368165987,1,8,Medium
9363,PRETRIAL,1,African-American,137725584,22,Intake,English,Pretrial,Jail Inmate,Single,1359140875,1,8,Low
9364,PRETRIAL,1,African-American,269506323,22,Intake,English,Pretrial,Jail Inmate,Married,1361554425,1,8,Low
9365,Probation,1,African-American,519281469,22,Intake,English,Post Sentence,Probation,Single,1367840516,2,8,Medium
9366,PRETRIAL,1,Caucasian,-493820807,22,Intake,English,Pretrial,Jail Inmate,Single,1416912055,1,8,Low
9367,PRETRIAL,1,African-American,410120256,22,Intake,English,Pretrial,Jail Inmate,Single,1417416553,1,8,Medium
9368,PRETRIAL,1,Caucasian,586038552,22,Intake,English,Post Sentence,Probation,Single,1393991042,1,8,Low
9369,PRETRIAL,0,African-American,584963041,22,Intake,English,Post Sentence,Probation,Single,1388884117,1,8,Low
9370,PRETRIAL,1,African-American,604647452,22,Intake,English,Pretrial,Jail Inmate,Single,1358883127,1,8,Low
9371,Probation,1,Caucasian,480392848,22,Intake,English,Post Sentence,Probation,Single,1374505813,1,8,Medium
9372,PRETRIAL,1,Caucasian,661878083,22,Intake,English,Pretrial,Jail Inmate,Single,1390920516,1,8,Low
9373,Probation,1,Hispanic,259359038,22,Intake,English,Post Sentence,Probation,Married,1369100332,1,8,Low
9374,PRETRIAL,1,African-American,633886689,22,Intake,English,Pretrial,Jail Inmate,Single,1365793539,1,8,Low
9375,PRETRIAL,1,African-American,728393176,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378248534,4,8,High
9376,PRETRIAL,1,African-American,655746361,22,Intake,English,Pretrial,Jail Inmate,Single,1365134214,1,8,Medium
9377,PRETRIAL,1,African-American,690942957,22,Intake,English,Pretrial,Jail Inmate,Single,1364912871,4,8,High
9378,Probation,0,Caucasian,719593859,22,Intake,English,Post Sentence,Probation,Single,1372317083,1,8,Medium
9379,Probation,1,Hispanic,-211643330,22,Intake,English,Post Sentence,Probation,Single,1360075168,1,8,Low
9380,PRETRIAL,0,African-American,699371067,22,Intake,English,Pretrial,Jail Inmate,Single,1415421539,3,8,High
9381,PRETRIAL,1,African-American,748116759,22,Intake,English,Pretrial,Jail Inmate,Single,1360018304,4,8,High
9382,PRETRIAL,1,Caucasian,-39162962,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357978857,1,8,Low
9383,PRETRIAL,1,African-American,540806455,22,Intake,English,Pretrial,Jail Inmate,Single,1364583182,3,8,High
9384,PRETRIAL,1,African-American,637097774,22,Intake,English,Pretrial,Jail Inmate,Single,1413006092,1,8,Low
9385,Probation,1,Caucasian,-174241663,22,Intake,English,Post Sentence,Probation,Married,1375253033,1,8,Low
9386,Probation,1,Hispanic,369695702,22,Intake,English,Other,Probation,Married,1375922628,1,8,Low
9387,Probation,1,African-American,765026584,22,Intake,English,Post Sentence,Probation,Single,1376013177,1,8,Low
9388,PRETRIAL,1,African-American,533311042,22,Intake,English,Pretrial,Jail Inmate,Single,1361017596,1,8,Low
9389,Probation,1,Hispanic,-64619695,22,Intake,English,Post Sentence,Probation,Married,1359287337,1,8,Low
9390,PRETRIAL,0,African-American,755969850,17,Intake,English,Pretrial,Pretrial Defendant,Single,1386362288,4,8,High
9391,PRETRIAL,1,Caucasian,-286364525,22,Intake,English,Pretrial,Jail Inmate,Married,1357786866,1,8,Low
9392,PRETRIAL,1,African-American,521540516,22,Intake,English,Post Sentence,Probation,Single,1361131042,3,8,High
9393,PRETRIAL,1,Caucasian,-45611576,22,Intake,English,Pretrial,Pretrial Defendant,Married,1367348716,1,8,Low
9394,PRETRIAL,1,Caucasian,788063424,22,Intake,English,Pretrial,Jail Inmate,Single,1415422685,1,8,Low
9395,PRETRIAL,1,African-American,667624800,22,Intake,English,Pretrial,Jail Inmate,Single,1418280623,1,8,Medium
9396,PRETRIAL,1,African-American,-61659762,22,Intake,English,Pretrial,Jail Inmate,Single,1360550740,1,8,Low
9397,PRETRIAL,1,Caucasian,650050987,22,Intake,English,Post Sentence,Probation,Single,1367034525,2,8,Medium
9398,PRETRIAL,1,Caucasian,-419813509,22,Intake,English,Pretrial,Pretrial Defendant,Married,1369907282,1,8,Low
9399,PRETRIAL,1,Caucasian,-190170200,22,Intake,English,Pretrial,Jail Inmate,Married,1362129858,1,8,Low
9400,PRETRIAL,1,Caucasian,675250558,22,Intake,English,Pretrial,Jail Inmate,Single,1414232551,1,8,Low
9401,PRETRIAL,1,African-American,543143901,22,Intake,English,Pretrial,Jail Inmate,Single,1363881802,4,8,High
9402,PRETRIAL,1,African-American,-292529822,22,Intake,English,Post Sentence,Probation,Divorced,1366741676,1,8,Low
9403,Probation,0,African-American,752964617,22,Intake,English,Post Sentence,Probation,Single,1390410860,4,8,High
9404,PRETRIAL,1,Caucasian,-322580694,22,Intake,English,Pretrial,Jail Inmate,Divorced,1363711434,1,8,Low
9405,PRETRIAL,1,African-American,660804958,22,Intake,English,Pretrial,Jail Inmate,Single,1419087298,1,8,Medium
9406,Probation,1,African-American,567463113,22,Intake,English,Post Sentence,Probation,Single,1367115419,1,8,Medium
9407,PRETRIAL,1,African-American,765439591,22,Intake,English,Pretrial,Jail Inmate,Single,1357470407,3,8,High
9408,PRETRIAL,1,African-American,604641349,22,Intake,English,Pretrial,Jail Inmate,Single,1419984000,1,8,Low
9409,PRETRIAL,1,African-American,631761225,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364040467,2,8,Medium
9410,PRETRIAL,0,African-American,273173669,22,Intake,English,Pretrial,Pretrial Defendant,Single,1362055637,3,8,High
9411,Probation,1,African-American,433438545,22,Intake,English,Post Sentence,Probation,Single,1366580298,3,8,High
9412,PRETRIAL,1,African-American,431284456,22,Intake,English,Pretrial,Jail Inmate,Single,1356998400,1,8,Low
9413,Probation,1,African-American,659822170,22,Intake,English,Post Sentence,Probation,Single,1377368161,2,8,Medium
9414,PRETRIAL,1,African-American,694075982,22,Intake,English,Pretrial,Pretrial Defendant,Single,1405466262,3,8,High
9415,PRETRIAL,0,African-American,368380284,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364190266,3,8,High
9416,PRETRIAL,1,African-American,588604337,22,Intake,English,Post Sentence,Probation,Single,1365623911,4,8,High
9417,Probation,1,African-American,536215991,22,Intake,English,Post Sentence,Probation,Single,1363768428,3,8,High
9418,Probation,1,African-American,647498750,22,Intake,English,Post Sentence,Probation,Single,1376264185,3,8,High
9419,Probation,1,African-American,-116943923,22,Intake,English,Post Sentence,Probation,Divorced,1367361301,3,8,High
9420,PRETRIAL,0,African-American,648982928,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415595470,3,8,Medium
9421,PRETRIAL,0,African-American,708447096,17,Intake,English,Post Sentence,Probation,Single,1387264582,3,8,High
9422,PRETRIAL,0,African-American,619057825,22,Intake,English,Pretrial,Pretrial Defendant,Single,1412655414,1,8,Low
9423,PRETRIAL,1,African-American,405337551,22,Intake,English,Pretrial,Jail Inmate,Single,1366558554,1,8,Low
9424,Probation,0,Hispanic,612168102,22,Intake,English,Other,Probation,Single,1400373975,1,8,Medium
9425,PRETRIAL,1,Caucasian,160454307,22,Intake,English,Post Sentence,Probation,Divorced,1390701513,1,8,Low
9426,Probation,1,Hispanic,107252538,22,Intake,English,Post Sentence,Probation,Single,1367998900,1,8,Low
9427,PRETRIAL,1,African-American,689092683,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379041927,3,8,High
9428,PRETRIAL,1,African-American,803254552,22,Intake,English,Pretrial,Jail Inmate,Single,1362160363,2,8,Medium
9429,PRETRIAL,1,African-American,680345772,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366208622,4,8,High
9430,PRETRIAL,0,African-American,447340118,22,Intake,English,Post Sentence,Probation,Single,1388838054,1,8,Low
9431,PRETRIAL,1,African-American,207411041,22,Intake,English,Pretrial,Jail Inmate,Single,1414688852,1,8,Low
9432,PRETRIAL,1,African-American,111647562,22,Intake,English,Pretrial,Jail Inmate,Single,1358779237,1,8,Low
9433,PRETRIAL,1,Caucasian,-201772520,22,Intake,English,Pretrial,Jail Inmate,Married,1392431338,1,8,Low
9434,PRETRIAL,1,African-American,608129591,22,Intake,English,Pretrial,Jail Inmate,Single,1367333901,3,8,High
9435,PRETRIAL,1,Caucasian,-304774746,22,Intake,English,Pretrial,Jail Inmate,Single,1390872309,1,8,Low
9436,PRETRIAL,1,African-American,454423170,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1365178778,3,8,High
9437,Probation,1,Hispanic,561100445,22,Intake,English,Post Sentence,Probation,Single,1360512672,3,8,High
9438,Probation,1,African-American,-27254114,22,Intake,English,Post Sentence,Probation,Single,1368187918,1,8,Low
9439,PRETRIAL,1,African-American,252021851,22,Intake,English,Post Sentence,Probation,Single,1374567815,1,8,Low
9440,PRETRIAL,1,African-American,602903984,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416408278,1,8,Low
9441,PRETRIAL,1,African-American,762754631,22,Intake,English,Pretrial,Jail Inmate,Single,1365692148,4,8,High
9442,Probation,1,Hispanic,-139268306,22,Intake,English,Post Sentence,Probation,Married,1371093954,1,8,Low
9443,PRETRIAL,1,African-American,801719939,22,Intake,English,Pretrial,Jail Inmate,Single,1362781287,3,8,High
9444,PRETRIAL,1,African-American,740393434,22,Intake,English,Pretrial,Jail Inmate,Single,1363207686,3,8,High
9445,PRETRIAL,0,Caucasian,679098472,22,Intake,English,Pretrial,Jail Inmate,Single,1416830963,1,8,Low
9446,Probation,1,Hispanic,605832583,22,Intake,English,Post Sentence,Probation,Single,1373994823,1,8,Low
9447,Probation,1,African-American,528157062,22,Intake,English,Post Sentence,Probation,Single,1366107242,3,8,High
9448,PRETRIAL,1,Caucasian,721807319,22,Intake,English,Pretrial,Pretrial Defendant,Single,1376365004,2,8,Medium
9449,PRETRIAL,1,African-American,630154674,22,Intake,English,Pretrial,Jail Inmate,Single,1415178887,3,8,High
9450,PRETRIAL,1,African-American,495036592,22,Intake,English,Post Sentence,Probation,Single,1366916381,2,8,Medium
9451,PRETRIAL,1,Caucasian,617531990,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368999715,3,8,Medium
9452,PRETRIAL,1,Caucasian,776340816,22,Intake,English,Post Sentence,Probation,Single,1375032354,1,8,Low
9453,PRETRIAL,1,Caucasian,630261908,22,Intake,English,Post Sentence,Probation,Single,1364118566,3,8,High
9454,Probation,1,Hispanic,554636145,22,Intake,English,Post Sentence,Probation,Single,1410128034,1,8,Low
9455,Probation,1,Hispanic,560612651,22,Intake,English,Post Sentence,Probation,Single,1412195792,1,8,Low
9456,PRETRIAL,1,Caucasian,-137871050,22,Intake,English,Post Sentence,Probation,Married,1366977265,1,8,Low
9457,Probation,1,Caucasian,-407674822,22,Intake,English,Post Sentence,Probation,Married,1366623082,1,8,Low
9458,PRETRIAL,1,Caucasian,610068502,22,Intake,English,Pretrial,Pretrial Defendant,Single,1377557064,2,8,Medium
9459,PRETRIAL,0,African-American,661006255,22,Intake,English,Post Sentence,Probation,Single,1367367241,3,8,High
9460,Probation,1,Caucasian,411493425,22,Intake,English,Post Sentence,Probation,Single,1378180235,1,8,Low
9461,Probation,1,Hispanic,576809038,22,Intake,English,Post Sentence,Probation,Single,1359481491,3,8,High
9462,PRETRIAL,1,African-American,465195382,22,Intake,English,Pretrial,Jail Inmate,Single,1367347149,1,8,Low
9463,PRETRIAL,0,Caucasian,46563115,22,Intake,English,Pretrial,Jail Inmate,Single,1395750704,1,8,Low
9464,PRETRIAL,1,African-American,616676667,22,Intake,English,Pretrial,Jail Inmate,Single,1363419556,1,8,Low
9465,PRETRIAL,1,African-American,802826844,17,Intake,English,Pretrial,Pretrial Defendant,Single,1400860568,4,8,High
9466,PRETRIAL,1,African-American,729359852,22,Intake,English,Pretrial,Jail Inmate,Single,1419147069,3,8,High
9467,PRETRIAL,0,Caucasian,-340094850,22,Intake,English,Post Sentence,Probation,Divorced,1358763565,1,8,Low
9468,PRETRIAL,1,Caucasian,234259317,22,Intake,English,Pretrial,Jail Inmate,Single,1363546566,1,8,Low
9469,PRETRIAL,1,African-American,667117656,22,Intake,English,Pretrial,Jail Inmate,Single,1416875684,1,8,Low
9470,PRETRIAL,1,African-American,678350552,17,Intake,English,Post Sentence,Probation,Single,1367538613,4,8,High
9471,PRETRIAL,1,African-American,415059434,22,Intake,English,Post Sentence,Probation,Single,1369422906,1,8,Medium
9472,PRETRIAL,1,African-American,633060037,22,Intake,English,Pretrial,Jail Inmate,Single,1414130612,2,8,Medium
9473,PRETRIAL,1,Caucasian,663715304,22,Intake,English,Pretrial,Pretrial Defendant,Single,1373260553,2,8,Medium
9474,PRETRIAL,1,Caucasian,354143636,22,Intake,English,Post Sentence,Probation,Single,1366624167,1,8,Low
9475,PRETRIAL,1,African-American,538089565,22,Intake,English,Pretrial,Jail Inmate,Single,1417549423,1,8,Low
9476,Probation,1,Caucasian,-96374443,22,Intake,English,Post Sentence,Probation,Divorced,1372228084,1,8,Low
9477,PRETRIAL,1,Caucasian,-27536337,22,Intake,English,Pretrial,Pretrial Defendant,Single,1388719367,1,8,Low
9478,PRETRIAL,1,Caucasian,416139977,22,Intake,English,Post Sentence,Probation,Single,1386173392,1,8,Low
9479,Probation,1,African-American,459462588,22,Intake,English,Post Sentence,Probation,Single,1371477029,2,8,Medium
9480,PRETRIAL,0,Caucasian,485345719,22,Intake,English,Pretrial,Pretrial Defendant,Single,1404199824,2,8,Medium
9481,PRETRIAL,1,African-American,782182392,22,Intake,English,Pretrial,Jail Inmate,Single,1366468469,4,8,High
9482,PRETRIAL,0,African-American,-286062189,22,Intake,English,Pretrial,Jail Inmate,Single,1400691258,1,8,Low
9483,PRETRIAL,1,Caucasian,690233424,22,Intake,English,Pretrial,Pretrial Defendant,Single,1387445461,2,8,Medium
9484,Probation,1,Hispanic,689185340,22,Intake,English,Post Sentence,Probation,Single,1378494984,3,8,High
9485,PRETRIAL,1,African-American,605505817,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414101492,2,8,Medium
9486,Probation,1,Hispanic,-244025697,22,Intake,English,Post Sentence,Probation,Married,1394823701,1,8,Low
9487,Probation,1,African-American,617121648,22,Intake,English,Post Sentence,Probation,Single,1366239183,1,8,Low
9488,PRETRIAL,1,African-American,643229680,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364783160,2,8,Medium
