,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
494,PRETRIAL,0,Hispanic,-364424220,22,Intake,English,Pretrial,Jail Inmate,Single,1357434077,1,8,Low
495,PRETRIAL,1,Hispanic,287367284,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357534608,2,8,High
496,PRETRIAL,1,African-American,-403923178,22,Intake,English,Pretrial,Jail Inmate,Single,1358427440,3,8,Medium
497,Probation,1,African-American,668721784,17,Intake,English,Pretrial,Prison Inmate,Married,1357196575,1,8,Low
498,PRETRIAL,0,Caucasian,10619297,22,Intake,English,Pretrial,Jail Inmate,Single,1357970034,2,8,Low
499,DRRD,1,African-American,-58561808,22,Intake,English,Pretrial,Jail Inmate,Single,1358194131,1,8,Low
500,Probation,0,African-American,762637056,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357103720,1,8,High
501,PRETRIAL,1,African-American,-1074223306,22,Intake,English,Pretrial,Jail Inmate,Married,1357300848,1,8,Low
502,Probation,1,African-American,542608990,22,Intake,English,Pretrial,Probation,Single,1357678231,1,8,Low
503,PRETRIAL,1,Caucasian,-193104759,22,Intake,English,Pretrial,Probation,Married,1357909644,4,8,Low
504,PRETRIAL,1,Caucasian,-76115698,22,Intake,English,Pretrial,Probation,Married,1357573158,1,8,High
505,PRETRIAL,0,African-American,413813851,22,Intake,English,Pretrial,Probation,Married,1358360810,3,8,Medium
506,PRETRIAL,0,Oriental,21762320,22,Intake,English,Pretrial,Probation,Single,1357463046,1,8,Low
507,PRETRIAL,1,Hispanic,228763227,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357341773,2,8,Medium
508,PRETRIAL,1,Caucasian,-616577381,22,Intake,English,Pretrial,Jail Inmate,Separated,1357621157,1,8,High
509,DRRD,0,African-American,323926119,22,Intake,English,Pretrial,Jail Inmate,Single,1359458937,1,8,Medium
510,PRETRIAL,1,Caucasian,-331192949,22,Intake,English,Post Sentence,Jail Inmate,Single,1358575188,1,8,High
511,Probation,1,African-American,-237652836,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357099270,2,8,Medium
512,Probation,1,African-American,185906127,22,Intake,English,Pretrial,Jail Inmate,Single,1357240830,1,8,High
513,PRETRIAL,1,African-American,256478355,22,Intake,English,Post Sentence,Residential Program,Single,1358196621,1,8,Medium
514,PRETRIAL,1,Caucasian,-190644710,22,Intake,English,Pretrial,Jail Inmate,Single,1358754939,1,8,Low
515,PRETRIAL,1,African-American,-710096959,22,Intake,English,Post Sentence,Probation,Single,1357241574,1,8,High
516,PRETRIAL,0,Caucasian,-2198277,22,Intake,English,Pretrial,Probation,Single,1357907612,2,8,High
517,PRETRIAL,0,African-American,749575756,22,Intake,English,Pretrial,Probation,Single,1358603635,3,8,High
518,PRETRIAL,1,African-American,-104445245,22,Intake,English,Pretrial,Jail Inmate,Married,1357771106,2,8,Medium
519,PRETRIAL,0,Hispanic,544926927,22,Intake,English,Post Sentence,Jail Inmate,Single,1358872419,4,8,Medium
520,Probation,0,Hispanic,-36753161,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357630111,1,8,Low
521,Probation,0,African-American,-162076701,22,Intake,English,Pretrial,Jail Inmate,Single,1358100687,4,8,Medium
522,DRRD,1,Caucasian,-570581175,22,Intake,English,Pretrial,Probation,Married,1358233609,2,8,Low
523,Probation,1,Oriental,123124881,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358798749,1,8,Low
524,Probation,1,Oriental,356533189,22,Intake,English,Other,Probation,Single,1358083618,1,8,Low
525,PRETRIAL,1,Hispanic,-1069164747,22,Intake,English,Post Sentence,Jail Inmate,Divorced,1357008968,1,8,Medium
526,PRETRIAL,1,African-American,8699513,22,Intake,English,Post Sentence,Jail Inmate,Single,1358375217,2,8,High
527,Probation,1,African-American,284963170,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357016700,1,8,Low
528,PRETRIAL,1,African-American,-21780219,22,Intake,English,Other,Jail Inmate,Single,1359222517,3,8,High
529,PRETRIAL,0,Caucasian,-360713781,22,Intake,English,Post Sentence,Jail Inmate,Single,1357016047,1,8,Low
530,Probation,1,Asian,-889768580,22,Intake,English,Post Sentence,Jail Inmate,Married,1357361042,2,8,Medium
531,PRETRIAL,1,African-American,-172966051,22,Intake,English,Post Sentence,Probation,Single,1357658205,1,8,Low
532,Probation,1,African-American,-768671193,22,Intake,English,Post Sentence,Pretrial Defendant,Married,1357449903,1,8,High
533,PRETRIAL,1,African-American,119734752,22,Intake,English,Pretrial,Jail Inmate,Single,1357183392,2,8,Low
534,Probation,0,Hispanic,121208301,22,Intake,English,Pretrial,Probation,Single,1358462815,1,8,High
535,PRETRIAL,1,African-American,64297828,22,Intake,English,Pretrial,Probation,Married,1357136858,2,8,High
536,Probation,0,African-American,261844650,17,Intake,English,Other,Probation,Single,1357376447,1,8,Low
537,PRETRIAL,0,African-American,-122259230,22,Intake,English,Pretrial,Probation,Single,1357014225,1,8,Low
538,DRRD,0,Hispanic,-57129027,22,Intake,English,Pretrial,Probation,Single,1357865561,1,8,Low
539,Probation,1,African-American,-918497350,22,Intake,English,Pretrial,Jail Inmate,Married,1358900857,1,8,High
540,PRETRIAL,0,Caucasian,-961348697,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357077164,1,8,Low
541,PRETRIAL,1,African-American,482183174,17,Intake,English,Probation Violator,Pretrial Defendant,Married,1359150528,2,8,High
542,PRETRIAL,1,Caucasian,266214963,17,Intake,English,Pretrial,Jail Inmate,Single,1357410992,1,8,High
543,PRETRIAL,1,African-American,771498396,22,Intake,English,Post Sentence,Probation,Married,1357133974,3,8,Medium
544,Probation,1,Caucasian,-301219282,22,Intake,English,Pretrial,Jail Inmate,Single,1357011324,2,8,Medium
545,PRETRIAL,1,Caucasian,-601096092,22,Intake,English,Pretrial,Probation,Single,1357037899,1,8,Low
546,PRETRIAL,1,African-American,-503154949,22,Intake,English,Pretrial,Probation,Single,1358002353,2,8,High
547,Probation,1,African-American,113898808,22,Intake,English,Pretrial,Jail Inmate,Single,1358829802,1,8,Low
548,PRETRIAL,1,African-American,-483026686,22,Intake,English,Pretrial,Jail Inmate,Single,1357448145,1,8,Low
549,PRETRIAL,1,Other,-916022900,22,Intake,English,Post Sentence,Probation,Single,1358954062,3,8,Medium
550,PRETRIAL,1,African-American,197545167,22,Intake,English,Pretrial,Jail Inmate,Single,1357300523,1,8,Low
551,PRETRIAL,0,African-American,630694739,22,Intake,English,Other,Probation,Single,1358534895,1,8,High
552,Probation,1,African-American,322179480,22,Intake,English,Pretrial,Probation,Divorced,1358131543,1,8,High
553,PRETRIAL,1,African-American,259174789,22,Intake,English,Post Sentence,Jail Inmate,Single,1357264390,1,8,High
554,Probation,1,Caucasian,-1082606118,22,Intake,English,Pretrial,Probation,Single,1357176517,4,8,High
555,PRETRIAL,0,African-American,749491856,22,Intake,English,Pretrial,Jail Inmate,Single,1357760864,1,8,Low
556,Probation,1,African-American,-534722576,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358220281,1,8,Low
557,Probation,0,Hispanic,-97512811,22,Intake,English,Pretrial,Probation,Single,1357250320,3,8,Low
558,Probation,1,Hispanic,-22476614,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357933995,1,8,High
559,PRETRIAL,1,African-American,135767824,22,Intake,English,Post Sentence,Probation,Single,1357919400,1,8,Low
560,PRETRIAL,1,African-American,-976397496,22,Intake,English,Pretrial,Jail Inmate,Separated,1357909889,1,8,Medium
561,Probation,0,Caucasian,-264425086,22,Intake,English,Pretrial,Probation,Single,1359501187,1,8,Low
562,PRETRIAL,0,Caucasian,541977070,17,Intake,English,Pretrial,Jail Inmate,Married,1357115011,1,8,High
563,PRETRIAL,1,Caucasian,53996934,22,Intake,English,Other,Probation,Divorced,1358578564,1,8,Low
564,Probation,1,Native American,494877835,22,Intake,English,Post Sentence,Jail Inmate,Separated,1358945175,1,8,Low
565,Probation,1,Hispanic,35219255,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357804564,3,8,High
566,PRETRIAL,1,Caucasian,333375697,22,Intake,English,Pretrial,Probation,Single,1357762337,2,8,Low
567,PRETRIAL,0,Hispanic,-362478286,22,Intake,English,Pretrial,Probation,Single,1357117931,2,8,Low
568,PRETRIAL,1,Caucasian,-435636636,22,Intake,English,Pretrial,Probation,Married,1357555019,4,8,Low
569,Probation,1,Caucasian,179394558,22,Intake,English,Post Sentence,Jail Inmate,Single,1357600775,3,8,Medium
570,PRETRIAL,0,Hispanic,-582836433,22,Intake,English,Pretrial,Probation,Single,1357097244,1,8,High
571,Probation,1,Caucasian,-38810323,22,Intake,English,Pretrial,Jail Inmate,Single,1356998400,3,8,Medium
572,Probation,1,Hispanic,-62897349,22,Intake,English,Pretrial,Probation,Single,1357538266,1,8,High
573,PRETRIAL,1,African-American,-934799284,17,Intake,Spanish,Post Sentence,Pretrial Defendant,Single,1357560445,1,8,Low
574,Probation,1,Caucasian,26196708,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357666369,1,8,Low
575,PRETRIAL,1,African-American,-57153053,22,Intake,English,Pretrial,Probation,Married,1357647287,1,8,High
576,Probation,1,Hispanic,-252936937,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1357319139,1,8,Low
577,PRETRIAL,1,Hispanic,-70387340,22,Intake,English,Pretrial,Probation,Single,1357553307,1,8,Medium
578,PRETRIAL,1,African-American,-874732917,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357506382,1,8,Low
579,Probation,0,African-American,-277055978,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357139404,3,8,Medium
580,Probation,1,Hispanic,-1018713545,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1358334714,1,8,Low
581,PRETRIAL,1,African-American,-188857350,17,Intake,English,Pretrial,Probation,Single,1357467294,2,8,Low
582,PRETRIAL,0,Caucasian,692516630,22,Intake,English,Pretrial,Jail Inmate,Single,1357297137,2,8,Medium
583,PRETRIAL,1,Caucasian,621844604,17,Intake,English,Other,Pretrial Defendant,Separated,1359503997,1,8,Medium
584,Probation,1,Hispanic,-939396256,22,Intake,English,Pretrial,Jail Inmate,Married,1357046138,2,8,High
585,PRETRIAL,1,African-American,320885564,22,Intake,English,Post Sentence,Probation,Single,1358196229,3,8,Low
586,PRETRIAL,1,African-American,405810158,22,Intake,English,Pretrial,Probation,Single,1357441041,1,8,High
587,PRETRIAL,0,African-American,-75785397,22,Intake,English,Post Sentence,Pretrial Defendant,Married,1357934019,1,8,High
588,PRETRIAL,1,African-American,-248239902,22,Intake,English,Pretrial,Probation,Single,1357508727,1,8,Medium
589,PRETRIAL,1,Caucasian,109799523,22,Intake,English,Post Sentence,Jail Inmate,Single,1357166998,2,8,High
590,Probation,1,African-American,-71661883,22,Intake,English,Pretrial,Probation,Single,1357339658,2,8,Low
591,PRETRIAL,1,Caucasian,-335335892,22,Intake,English,Pretrial,Jail Inmate,Single,1358121038,2,8,Low
592,Probation,1,Caucasian,-271632945,22,Intake,English,Pretrial,Jail Inmate,Single,1357312836,1,8,Low
593,Probation,1,African-American,-682201816,22,Intake,English,Pretrial,Jail Inmate,Single,1357302522,1,8,Low
594,PRETRIAL,0,African-American,-279644163,22,Intake,English,Pretrial,Prison Inmate,Single,1357025384,1,8,High
595,PRETRIAL,0,African-American,-295417016,22,Intake,English,Post Sentence,Jail Inmate,Married,1357091946,1,8,High
596,PRETRIAL,1,African-American,-50238530,22,Intake,English,Pretrial,Probation,Single,1357135999,1,8,Low
597,PRETRIAL,0,African-American,-29887433,22,Intake,English,Post Sentence,Probation,Single,1357821307,1,8,High
598,Probation,0,African-American,497441631,22,Intake,English,Pretrial,Probation,Single,1357490829,1,8,Low
599,PRETRIAL,1,Caucasian,-821600964,22,Intake,English,Pretrial,Probation,Single,1357927440,1,8,Low
600,PRETRIAL,0,African-American,-334858663,22,Intake,English,Other,Pretrial Defendant,Single,1358132688,1,8,Low
601,PRETRIAL,1,Caucasian,-3185561,22,Intake,English,Pretrial,Jail Inmate,Single,1357218351,2,8,Low
602,PRETRIAL,1,Caucasian,-182910726,22,Intake,English,Post Sentence,Jail Inmate,Single,1357690675,3,8,Low
603,PRETRIAL,1,African-American,-323041543,22,Intake,English,Pretrial,Probation,Single,1357341817,1,8,Low
604,DRRD,0,African-American,338143165,22,Intake,English,Post Sentence,Probation,Single,1357909283,2,8,Medium
605,Probation,1,African-American,675846361,22,Intake,English,Pretrial,Jail Inmate,Married,1358728806,1,8,Low
606,PRETRIAL,1,African-American,579439867,22,Intake,English,Pretrial,Probation,Single,1359058229,1,8,Low
607,Probation,1,African-American,281095306,22,Intake,English,Pretrial,Probation,Single,1358665623,1,8,Medium
608,Probation,1,African-American,-613414445,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357007921,2,8,Medium
609,PRETRIAL,1,African-American,125740722,22,Intake,English,Pretrial,Jail Inmate,Single,1358787639,3,8,Low
610,PRETRIAL,1,African-American,-863772685,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357862706,3,8,Medium
611,PRETRIAL,1,Caucasian,503961266,22,Intake,English,Pretrial,Probation,Married,1358339403,2,8,Low
612,PRETRIAL,1,Hispanic,534981390,22,Intake,English,Pretrial,Probation,Single,1357028959,4,8,Medium
613,PRETRIAL,0,African-American,56359946,22,Intake,English,Post Sentence,Probation,Single,1358301275,1,8,High
614,PRETRIAL,1,African-American,686827703,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358207729,2,8,Low
615,PRETRIAL,1,African-American,-257568474,22,Intake,English,Pretrial,Probation,Significant Other,1357724365,2,8,Medium
616,PRETRIAL,1,African-American,-479208252,22,Intake,English,Post Sentence,Jail Inmate,Single,1357481782,4,8,Low
617,PRETRIAL,1,Caucasian,-359045968,22,Intake,English,Other,Pretrial Defendant,Single,1358314070,2,8,Low
618,PRETRIAL,0,Caucasian,9357416,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357221303,3,8,Medium
619,PRETRIAL,1,Hispanic,404807419,22,Intake,English,Post Sentence,Probation,Single,1358078461,1,8,Low
620,Probation,1,Hispanic,283014763,22,Intake,English,Pretrial,Jail Inmate,Married,1357044919,1,8,Low
621,Probation,1,Hispanic,-180282345,22,Intake,English,Pretrial,Jail Inmate,Single,1357066342,3,8,Low
622,Probation,1,Caucasian,393389595,22,Intake,English,Pretrial,Jail Inmate,Married,1359412726,1,8,High
623,PRETRIAL,1,African-American,459078033,22,Intake,English,Pretrial,Probation,Divorced,1357022727,1,8,High
624,PRETRIAL,0,Caucasian,-344293217,22,Intake,English,Pretrial,Jail Inmate,Single,1358476190,1,8,Low
625,PRETRIAL,0,African-American,369208625,22,Intake,English,Other,Pretrial Defendant,Single,1358328990,2,8,Low
626,PRETRIAL,1,Hispanic,17582500,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357376393,1,8,High
627,Probation,1,African-American,-421420384,22,Intake,English,Pretrial,Jail Inmate,Married,1357502536,2,8,Medium
628,PRETRIAL,0,African-American,64777650,22,Intake,English,Pretrial,Probation,Single,1357975853,1,8,Medium
629,Probation,1,African-American,-137269988,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357741108,2,8,Medium
630,Probation,0,African-American,-978147502,22,Intake,English,Pretrial,Jail Inmate,Single,1358717278,2,8,High
631,PRETRIAL,1,African-American,122852457,22,Intake,English,Pretrial,Probation,Single,1359010890,4,8,Medium
632,Probation,0,Other,-684169471,22,Intake,English,Pretrial,Jail Inmate,Married,1357052989,1,8,High
633,PRETRIAL,1,African-American,142557532,22,Intake,English,Post Sentence,Probation,Single,1358233555,2,8,Low
634,PRETRIAL,0,African-American,21519326,22,Intake,English,Pretrial,Jail Inmate,Separated,1357166387,2,8,High
635,PRETRIAL,0,African-American,545803013,22,Intake,English,Pretrial,Jail Inmate,Single,1358397654,3,8,Medium
636,Probation,1,Hispanic,-475378820,22,Intake,English,Pretrial,Probation,Single,1357046024,1,8,High
637,Probation,1,African-American,107354105,22,Intake,English,Other,Pretrial Defendant,Single,1357811505,2,8,Low
638,Probation,1,Caucasian,-837148410,17,Intake,English,Pretrial,Jail Inmate,Single,1357543586,1,8,Low
639,PRETRIAL,1,African-American,303168825,22,Intake,English,Pretrial,Probation,Married,1358222345,1,8,Medium
640,Probation,1,African-American,-331494607,22,Intake,English,Pretrial,Jail Inmate,Single,1357643929,1,8,High
641,PRETRIAL,0,Other,-828051995,22,Intake,English,Pretrial,Jail Inmate,Separated,1357996584,2,8,Medium
642,PRETRIAL,1,African-American,-355716840,22,Intake,English,Pretrial,Probation,Married,1357204606,2,8,Medium
643,Probation,1,Hispanic,-142605815,22,Intake,English,Pretrial,Jail Inmate,Married,1357717187,2,8,Low
644,Probation,1,Hispanic,-940395525,22,Intake,English,Post Sentence,Jail Inmate,Single,1357203434,1,8,Low
645,Probation,0,African-American,-981599971,22,Intake,English,Post Sentence,Probation,Single,1358111515,3,8,Low
646,Probation,1,African-American,89745295,22,Intake,English,Post Sentence,Probation,Married,1357216173,1,8,High
647,PRETRIAL,1,Caucasian,572338257,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357364691,1,8,Low
648,PRETRIAL,1,Caucasian,-731171726,22,Intake,English,Pretrial,Probation,Single,1357620045,3,8,Medium
649,Probation,1,African-American,727105169,22,Intake,English,Pretrial,Probation,Single,1358552167,2,8,Medium
650,Probation,1,African-American,239673928,22,Intake,English,Pretrial,Jail Inmate,Single,1357694575,1,8,High
651,Probation,1,Caucasian,371962529,22,Intake,English,Pretrial,Probation,Single,1357523145,1,8,Low
652,PRETRIAL,1,Hispanic,-590229109,22,Intake,English,Post Sentence,Jail Inmate,Married,1357008371,1,8,Medium
653,DRRD,0,Caucasian,-348998494,22,Intake,English,Pretrial,Probation,Significant Other,1358852244,1,8,Low
654,DRRD,0,Other,375835610,17,Intake,English,Pretrial,Pretrial Defendant,Divorced,1358718455,1,8,High
655,PRETRIAL,1,Caucasian,-114978903,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357216307,1,8,Medium
656,Probation,1,Hispanic,-1008440217,22,Intake,English,Pretrial,Jail Inmate,Single,1357015516,1,8,Medium
657,PRETRIAL,0,African-American,-439933473,22,Intake,English,Pretrial,Jail Inmate,Single,1357738352,1,8,Low
658,PRETRIAL,1,African-American,-33278251,22,Intake,English,Pretrial,Jail Inmate,Single,1357909998,1,8,Medium
659,PRETRIAL,1,African-American,-255608280,22,Intake,English,Post Sentence,Jail Inmate,Single,1358089293,2,8,Low
660,Probation,1,African-American,-968965834,22,Intake,English,Post Sentence,Jail Inmate,Single,1357348488,3,8,Low
661,PRETRIAL,0,African-American,-1050871323,22,Intake,English,Pretrial,Jail Inmate,Single,1358046735,1,8,Medium
662,PRETRIAL,1,African-American,154701203,22,Intake,English,Pretrial,Jail Inmate,Single,1357276643,2,8,High
663,PRETRIAL,1,African-American,105162178,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357094228,2,8,Medium
664,DRRD,0,Caucasian,-105443278,22,Intake,English,Pretrial,Probation,Divorced,1357317263,2,8,Medium
665,PRETRIAL,0,African-American,145635827,22,Intake,English,Pretrial,Jail Inmate,Single,1357218168,1,8,High
666,PRETRIAL,1,African-American,-295414170,22,Intake,English,Pretrial,Probation,Single,1357683651,2,8,Low
667,PRETRIAL,1,Hispanic,-619621905,22,Intake,English,Pretrial,Probation,Single,1357249350,1,8,Low
668,Probation,1,African-American,-834210105,22,Intake,English,Pretrial,Jail Inmate,Single,1359405000,3,8,Low
669,PRETRIAL,1,African-American,-478866542,22,Intake,English,Post Sentence,Jail Inmate,Single,1357354880,3,8,Low
670,Probation,0,Other,711558650,22,Intake,English,Pretrial,Jail Inmate,Married,1358367426,3,8,Low
671,PRETRIAL,1,African-American,165332615,17,Intake,English,Post Sentence,Jail Inmate,Single,1358013401,1,8,High
672,Probation,1,African-American,-506801806,22,Intake,English,Pretrial,Probation,Single,1357017420,1,8,Low
673,DRRD,1,African-American,-580500128,22,Intake,English,Pretrial,Probation,Single,1358136383,1,8,Low
674,PRETRIAL,0,African-American,-81153863,22,Intake,English,Post Sentence,Jail Inmate,Single,1357093484,3,8,High
675,PRETRIAL,0,Other,376234012,22,Intake,English,Pretrial,Jail Inmate,Married,1359391097,3,8,Low
676,Probation,1,African-American,597988878,22,Intake,English,Other,Jail Inmate,Single,1357451914,2,8,High
677,PRETRIAL,1,African-American,-38408676,22,Intake,English,Pretrial,Probation,Single,1358433265,2,8,Low
678,Probation,1,Caucasian,76801875,17,Intake,English,Pretrial,Probation,Single,1357793330,2,8,Low
679,Probation,0,Hispanic,463674944,22,Intake,English,Pretrial,Jail Inmate,Single,1357462448,1,8,High
680,DRRD,1,Caucasian,-984747846,22,Intake,English,Pretrial,Jail Inmate,Single,1357165205,1,8,Low
681,PRETRIAL,1,African-American,-244947417,22,Intake,English,Pretrial,Jail Inmate,Single,1358327317,1,8,Low
682,PRETRIAL,1,African-American,-47073934,22,Intake,English,Pretrial,Jail Inmate,Single,1357690303,4,8,Medium
683,Probation,1,African-American,-500869218,22,Intake,English,Pretrial,Probation,Divorced,1357512452,1,8,Low
684,PRETRIAL,1,African-American,-150301556,22,Intake,English,Pretrial,Probation,Single,1357272519,1,8,Medium
685,PRETRIAL,1,Caucasian,501385651,22,Intake,English,Pretrial,Probation,Married,1357786945,2,8,High
686,PRETRIAL,1,African-American,-341941490,22,Intake,English,Pretrial,Probation,Divorced,1357093058,3,8,Low
687,PRETRIAL,1,African-American,-871907910,22,Intake,English,Pretrial,Probation,Single,1357334962,1,8,Medium
688,PRETRIAL,1,African-American,-40553791,22,Intake,English,Pretrial,Jail Inmate,Single,1357869918,2,8,Low
689,PRETRIAL,0,African-American,-379224147,22,Intake,English,Pretrial,Probation,Widowed,1357425824,1,8,High
690,PRETRIAL,1,Caucasian,-511718869,17,Intake,English,Pretrial,Probation,Married,1357557075,4,8,Low
691,Probation,1,Caucasian,-952852705,22,Intake,English,Pretrial,Probation,Single,1357141229,2,8,Low
692,PRETRIAL,0,Caucasian,331114125,22,Intake,English,Post Sentence,Probation,Single,1358213246,1,8,Low
693,PRETRIAL,0,Hispanic,19961623,22,Intake,English,Pretrial,Jail Inmate,Single,1357734269,1,8,Low
694,PRETRIAL,1,Oriental,610736346,22,Intake,English,Post Sentence,Jail Inmate,Divorced,1357987089,3,8,Low
695,PRETRIAL,1,Caucasian,301734714,22,Intake,English,Probation Violator,Jail Inmate,Single,1357495230,1,8,Low
696,PRETRIAL,0,African-American,159773680,22,Intake,English,Probation Violator,Jail Inmate,Married,1357283961,3,8,Low
697,Probation,1,Other,-729882171,22,Intake,English,Post Sentence,Jail Inmate,Single,1357020167,1,8,Low
698,Probation,1,African-American,554853392,22,Intake,English,Pretrial,Probation,Single,1357604377,1,8,Medium
699,PRETRIAL,0,Hispanic,22760179,22,Intake,English,Pretrial,Probation,Married,1357048486,1,8,High
700,PRETRIAL,0,Hispanic,488667653,22,Intake,English,Other,Jail Inmate,Single,1357061012,2,8,Low
701,PRETRIAL,1,Hispanic,-510550041,22,Intake,English,Pretrial,Probation,Married,1358685427,1,8,Low
702,Probation,0,African-American,432734203,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358293358,1,8,High
703,Probation,0,Hispanic,-939679697,22,Intake,English,Post Sentence,Probation,Single,1357902570,1,8,Low
704,Probation,0,African-American,-1024648680,22,Intake,English,Pretrial,Probation,Single,1358289355,1,8,Medium
705,DRRD,1,Caucasian,-396467610,22,Intake,English,Pretrial,Probation,Married,1357363235,1,8,High
706,Probation,1,African-American,-514988110,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1358447938,3,8,High
707,Probation,1,Caucasian,-611847977,22,Intake,English,Other,Jail Inmate,Single,1357740524,2,8,Low
708,PRETRIAL,1,African-American,-27806434,22,Intake,English,Pretrial,Probation,Divorced,1357529244,3,8,Low
709,Probation,1,African-American,-781576436,22,Intake,English,Pretrial,Jail Inmate,Married,1357408064,1,8,Low
710,Probation,0,African-American,454114890,22,Intake,English,Pretrial,Probation,Single,1358924344,3,8,High
711,PRETRIAL,1,African-American,22826602,17,Intake,English,Pretrial,Jail Inmate,Divorced,1357759624,2,8,Medium
712,PRETRIAL,1,African-American,-180901047,22,Intake,English,Probation Violator,Jail Inmate,Single,1357983684,3,8,High
713,Probation,0,African-American,-267241643,22,Intake,English,Pretrial,Jail Inmate,Single,1358192091,3,8,Medium
714,PRETRIAL,1,Hispanic,-937647039,17,Intake,English,Pretrial,Pretrial Defendant,Single,1357679404,1,8,High
715,PRETRIAL,1,African-American,535849874,22,Intake,English,Pretrial,Jail Inmate,Separated,1357120787,2,8,Medium
716,PRETRIAL,1,African-American,-315242850,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357010315,1,8,Low
717,PRETRIAL,1,Hispanic,213392192,17,Intake,English,Pretrial,Probation,Single,1358588439,1,8,Medium
718,DRRD,1,African-American,399773372,17,Intake,English,Pretrial,Pretrial Defendant,Significant Other,1357698257,2,8,Low
719,PRETRIAL,1,Caucasian,-324652637,22,Intake,English,Pretrial,Probation,Single,1358173284,3,8,Medium
720,Probation,1,Hispanic,530367773,22,Intake,English,Pretrial,Pretrial Defendant,Single,1359345806,4,8,Low
721,PRETRIAL,0,African-American,378531895,22,Intake,English,Pretrial,Probation,Single,1357139840,1,8,Medium
722,PRETRIAL,1,Hispanic,-54186496,22,Intake,English,Pretrial,Jail Inmate,Single,1357791471,3,8,High
723,PRETRIAL,1,African-American,-85075463,22,Intake,English,Pretrial,Probation,Single,1357510226,4,8,Medium
724,Probation,1,Hispanic,627426087,17,Intake,English,Pretrial,Pretrial Defendant,Single,1357641514,4,8,High
725,Probation,1,Hispanic,406224674,22,Intake,English,Post Sentence,Jail Inmate,Significant Other,1358120019,1,8,Medium
726,PRETRIAL,1,Hispanic,-63328730,22,Intake,English,Pretrial,Jail Inmate,Single,1357384057,1,8,Low
727,PRETRIAL,1,African-American,-355346950,22,Intake,English,Pretrial,Jail Inmate,Single,1358827233,3,8,Medium
728,PRETRIAL,0,African-American,209664120,22,Intake,English,Pretrial,Jail Inmate,Married,1357569161,1,8,Low
729,PRETRIAL,1,African-American,763573175,17,Intake,English,Pretrial,Jail Inmate,Single,1357544309,1,8,Low
730,PRETRIAL,1,Caucasian,1717191,22,Intake,English,Pretrial,Probation,Divorced,1357603520,4,8,Low
731,Probation,0,African-American,694089479,17,Intake,English,Pretrial,Jail Inmate,Single,1358282479,1,8,High
732,Probation,1,African-American,-775195828,22,Intake,English,Pretrial,Probation,Single,1357548885,1,8,Low
733,Probation,1,Caucasian,627473847,22,Intake,English,Pretrial,Jail Inmate,Single,1357386231,2,8,Medium
734,PRETRIAL,1,Caucasian,-1054403177,22,Intake,English,Post Sentence,Jail Inmate,Divorced,1357121400,3,8,Medium
735,PRETRIAL,1,Caucasian,516521951,22,Intake,English,Pretrial,Jail Inmate,Married,1357534496,1,8,Low
736,PRETRIAL,0,Caucasian,-363554873,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358809101,4,8,Low
737,PRETRIAL,1,Hispanic,-225359799,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357678368,1,8,Medium
738,DRRD,0,African-American,-386549336,22,Intake,English,Pretrial,Probation,Single,1357609325,1,8,Medium
739,PRETRIAL,1,African-American,-189997804,22,Intake,English,Pretrial,Probation,Divorced,1357028090,4,8,Low
740,PRETRIAL,1,Hispanic,211637892,22,Intake,English,Pretrial,Jail Inmate,Single,1357080947,1,8,Low
741,Probation,1,Hispanic,314419815,22,Intake,English,Post Sentence,Jail Inmate,Single,1358111174,1,8,Low
